0.00000000  0.20985960 0.20638370
0.01000000  0.15416555 0.21227202
0.02000000  0.18217578 0.20190658
0.03000000  0.18909758 0.19545708
0.04000000  0.17198494 0.19140738
0.05000000  0.19707225 0.15753123
0.06000000  0.15449598 0.16746448
0.07000000  0.18269301 0.19525441
0.08000000  0.18334316 0.15256238
0.09000000  0.17259674 0.17404013
0.10000000  0.16646942 0.16912423
0.11000000  0.19838704 0.20091001
0.12000000  0.17856128 0.20418533
0.13000000  0.18638289 0.15188854
0.14000000  0.21559994 0.18236827
0.15000000  0.20930753 0.20239018
0.16000000  0.17369361 0.16976387
0.17000000  0.20049980 0.15045054
0.18000000  0.20544275 0.18732290
0.19000000  0.19054073 0.23769407
0.20000000  0.22433636 0.18971565
0.21000000  0.19163841 0.22526333
0.22000000  0.22272439 0.20040494
0.23000000  0.24239449 0.19680638
0.24000000  0.25527242 0.16701629
0.25000000  0.23167157 0.18625661
0.26000000  0.22449927 0.22293979
0.27000000  0.26926510 0.20244143
0.28000000  0.19918119 0.19274716
0.29000000  0.17644251 0.18135461
0.30000000  0.26571928 0.21407874
0.31000000  0.20992233 0.16663682
0.32000000  0.24443096 0.17100921
0.33000000  0.22433097 0.18694097
0.34000000  0.20870668 0.15079517
0.35000000  0.24380498 0.16454911
0.36000000  0.21044908 0.18246137
0.37000000  0.29390101 0.21018335
0.38000000  0.25021559 0.19108854
0.39000000  0.25603227 0.16967182
0.40000000  0.23783032 0.19762819
0.41000000  0.28413198 0.21306361
0.42000000  0.22705177 0.19800446
0.43000000  0.25737779 0.19977179
0.44000000  0.26461042 0.18499842
0.45000000  0.29494383 0.18950586
0.46000000  0.27767645 0.18427422
0.47000000  0.24967628 0.16667282
0.48000000  0.29525601 0.21956143
0.49000000  0.27803046 0.20151522
0.50000000  0.30900611 0.22698206
0.51000000  0.28566949 0.23035662
0.52000000  0.26364668 0.18976075
0.53000000  0.26471712 0.24166355
0.54000000  0.29207467 0.25803591
0.55000000  0.28363171 0.19170380
0.56000000  0.25097841 0.21892681
0.57000000  0.33730377 0.20060980
0.58000000  0.27634775 0.25737139
0.59000000  0.28158097 0.22142051
0.60000000  0.32463783 0.21835033
0.61000000  0.29532237 0.25524454
0.62000000  0.28388944 0.27249226
0.63000000  0.28421124 0.26450137
0.64000000  0.33602351 0.21610184
0.65000000  0.29473925 0.24118384
0.66000000  0.33878288 0.25704826
0.67000000  0.25841019 0.23770051
0.68000000  0.33372770 0.20503961
0.69000000  0.29082915 0.24890798
0.70000000  0.28586970 0.24241973
0.71000000  0.26926283 0.22203192
0.72000000  0.35478891 0.24624528
0.73000000  0.34987594 0.22155861
0.74000000  0.33073523 0.24827840
0.75000000  0.31049453 0.25858669
0.76000000  0.36206161 0.18758413
0.77000000  0.26782354 0.19902488
0.78000000  0.36503240 0.18600358
0.79000000  0.34254543 0.24853657
0.80000000  0.32203446 0.28643536
0.81000000  0.39853123 0.25409474
0.82000000  0.34049538 0.29107227
0.83000000  0.35868824 0.20932339
0.84000000  0.36446445 0.32134745
0.85000000  0.45234123 0.27539024
0.86000000  0.32256409 0.29510952
0.87000000  0.39035611 0.29342132
0.88000000  0.32150548 0.24860057
0.89000000  0.32453690 0.26125375
0.90000000  0.35754462 0.27547251
0.91000000  0.37370972 0.26384765
0.92000000  0.38965482 0.33046881
0.93000000  0.41646814 0.24729500
0.94000000  0.36716921 0.26237692
0.95000000  0.37807016 0.30732790
0.96000000  0.41690517 0.30512234
0.97000000  0.36619230 0.25799682
0.98000000  0.38370797 0.29336545
0.99000000  0.34569951 0.34011565
1.00000000  0.34909246 0.25388721
1.01000000  0.39910745 0.28038834
1.02000000  0.44515841 0.26864453
1.03000000  0.41366628 0.29111480
1.04000000  0.35901853 0.27813146
1.05000000  0.39696720 0.27479754
1.06000000  0.41511245 0.23358216
1.07000000  0.39862272 0.28301828
1.08000000  0.51078439 0.28351247
1.09000000  0.39325388 0.30068253
1.10000000  0.40253551 0.31063605
1.11000000  0.45332182 0.26968768
1.12000000  0.44385951 0.28869018
1.13000000  0.45720261 0.29364233
1.14000000  0.36067441 0.37025557
1.15000000  0.48359023 0.34671439
1.16000000  0.44292340 0.30280227
1.17000000  0.45502951 0.31789303
1.18000000  0.42166561 0.37517406
1.19000000  0.47589072 0.32805745
1.20000000  0.37999307 0.36185548
1.21000000  0.56146196 0.27933736
1.22000000  0.56561310 0.34530514
1.23000000  0.53425337 0.35781113
1.24000000  0.46127758 0.43066763
1.25000000  0.46753903 0.38959100
1.26000000  0.45071999 0.29824635
1.27000000  0.54400518 0.40830631
1.28000000  0.43212299 0.33918245
1.29000000  0.51226077 0.30928201
1.30000000  0.47342372 0.33761357
1.31000000  0.51560860 0.33925505
1.32000000  0.49789751 0.33580993
1.33000000  0.47479479 0.42223227
1.34000000  0.54216032 0.40632291
1.35000000  0.56909022 0.31985555
1.36000000  0.49005611 0.35662824
1.37000000  0.50205553 0.33032382
1.38000000  0.53661416 0.38578822
1.39000000  0.55227879 0.33811706
1.40000000  0.48238819 0.41581146
1.41000000  0.48092103 0.38747303
1.42000000  0.54204115 0.40047693
1.43000000  0.43088489 0.39700466
1.44000000  0.44675330 0.38671956
1.45000000  0.51667265 0.40899734
1.46000000  0.45476231 0.36836855
1.47000000  0.60449782 0.42836070
1.48000000  0.62072369 0.37590469
1.49000000  0.72939857 0.42682306
1.50000000  0.69125822 0.44342090
1.51000000  0.60206305 0.36083851
1.52000000  0.62700694 0.44956448
1.53000000  0.58290383 0.32342969
1.54000000  0.61411467 0.43082294
1.55000000  0.61748916 0.44973491
1.56000000  0.57525532 0.40714516
1.57000000  0.53456864 0.46335898
1.58000000  0.64050508 0.51164473
1.59000000  0.55731142 0.45400314
1.60000000  0.55223339 0.48713443
1.61000000  0.64000855 0.50243463
1.62000000  0.61815614 0.40816188
1.63000000  0.71215285 0.45407191
1.64000000  0.58992786 0.48803137
1.65000000  0.60837868 0.45669265
1.66000000  0.70261321 0.42502589
1.67000000  0.62194171 0.47198465
1.68000000  0.63550206 0.45790886
1.69000000  0.71467133 0.53238183
1.70000000  0.63768020 0.51115492
1.71000000  0.72762868 0.58627859
1.72000000  0.70286704 0.52739303
1.73000000  0.69262372 0.50975609
1.74000000  0.66939349 0.53120912
1.75000000  0.68076570 0.44407086
1.76000000  0.64887537 0.45219729
1.77000000  0.70382804 0.54354767
1.78000000  0.75708418 0.49295844
1.79000000  0.63303298 0.50662352
1.80000000  0.63800507 0.50381201
1.81000000  0.64706609 0.45340317
1.82000000  0.69085454 0.61564148
1.83000000  0.68564869 0.62486572
1.84000000  0.77766655 0.52639524
1.85000000  0.72549194 0.56923107
1.86000000  0.72106211 0.52975146
1.87000000  0.91814230 0.55043069
1.88000000  0.67247221 0.58250354
1.89000000  0.76091564 0.54945803
1.90000000  0.84137700 0.43259423
1.91000000  0.80579378 0.53609450
1.92000000  0.72983606 0.47890177
1.93000000  0.71045450 0.40863919
1.94000000  0.70956057 0.55649984
1.95000000  0.95210733 0.69084913
1.96000000  0.71674167 0.50148946
1.97000000  0.75739340 0.56704680
1.98000000  0.84415775 0.48128471
1.99000000  0.83935765 0.57421159
2.00000000  0.92576197 0.61796690
2.01000000  0.65209172 0.56906738
2.02000000  0.97427469 0.58775752
2.03000000  0.96509183 0.61261052
2.04000000  0.90395207 0.59336677
2.05000000  0.89319303 0.53744487
2.06000000  0.98549711 0.68639022
2.07000000  0.80692865 0.62774640
2.08000000  0.83914696 0.60244352
2.09000000  0.69554369 0.68616298
2.10000000  0.94252831 0.66582824
2.11000000  0.90049268 0.67147334
2.12000000  0.92762373 0.68553872
2.13000000  0.84211207 0.62099633
2.14000000  0.87668086 0.73447930
2.15000000  0.94475774 0.65497086
2.16000000  1.13526569 0.67970317
2.17000000  0.70413765 0.69542373
2.18000000  0.82332402 0.64608126
2.19000000  0.90526648 0.66499526
2.20000000  0.82963008 0.71748441
2.21000000  0.96496885 0.71962024
2.22000000  0.91585497 0.76067730
2.23000000  0.90769769 0.61193120
2.24000000  0.83366323 0.90436304
2.25000000  0.93101307 0.77044943
2.26000000  0.99928050 0.71936658
2.27000000  0.87960742 0.85885326
2.28000000  1.04222737 0.66393352
2.29000000  0.85689600 0.61464038
2.30000000  1.00612247 0.70524038
2.31000000  1.11755252 0.75165530
2.32000000  1.05142467 0.84650724
2.33000000  1.10202364 0.80574086
2.34000000  1.15743682 0.82436598
2.35000000  1.21096145 0.75508625
2.36000000  0.95662744 0.79568729
2.37000000  1.18788519 0.80851783
2.38000000  1.13733535 0.83553896
2.39000000  1.09286679 0.78979881
2.40000000  1.15610967 0.73141940
2.41000000  0.88999429 1.04265970
2.42000000  1.20927315 0.74618121
2.43000000  0.98131820 0.77721268
2.44000000  1.23003729 0.87426454
2.45000000  1.26958948 0.91081863
2.46000000  0.88706615 0.73512880
2.47000000  1.27394821 0.87263156
2.48000000  1.32046269 0.81626372
2.49000000  1.24109886 0.79366095
2.50000000  0.98118823 1.14018413
2.51000000  1.16527823 0.79218384
2.52000000  1.43656163 0.96779269
2.53000000  1.33224477 0.89875686
2.54000000  1.16418194 0.84591369
2.55000000  1.24574291 0.90772953
2.56000000  1.41707419 0.96362218
2.57000000  1.27483337 0.83905877
2.58000000  1.39741104 0.86095257
2.59000000  1.13692742 0.71765374
2.60000000  1.01173449 0.91722241
2.61000000  1.38644946 0.98440210
2.62000000  1.33817155 0.96196429
2.63000000  1.30250202 1.02243294
2.64000000  1.39766378 0.85426602
2.65000000  1.37746628 1.03291249
2.66000000  1.25459007 1.01758357
2.67000000  1.25994729 1.24985252
2.68000000  1.34442028 0.97591167
2.69000000  1.09922201 0.98024962
2.70000000  1.41761618 0.96459456
2.71000000  1.37600554 1.20759471
2.72000000  1.30803458 1.13804607
2.73000000  1.59404496 0.87684609
2.74000000  1.35758101 1.08312246
2.75000000  1.57351220 1.01320156
2.76000000  1.49498216 1.13438905
2.77000000  1.49922690 0.98474233
2.78000000  1.63419857 1.14816308
2.79000000  1.56434791 1.25578510
2.80000000  1.60355929 1.02597292
2.81000000  1.50739825 1.09044297
2.82000000  1.56913850 1.15658441
2.83000000  1.53701753 0.94447118
2.84000000  1.43198631 0.90792288
2.85000000  1.44032344 1.12115060
2.86000000  1.34211113 1.07566416
2.87000000  1.42536744 1.24843082
2.88000000  1.76666233 1.19216047
2.89000000  1.66930709 0.90517570
2.90000000  1.54045802 1.28495556
2.91000000  1.95389253 1.03442199
2.92000000  1.44592088 1.22224426
2.93000000  1.57256459 1.15197763
2.94000000  1.77627477 1.08383724
2.95000000  1.66588620 1.22491601
2.96000000  1.49831067 1.39563432
2.97000000  1.85948085 1.15409837
2.98000000  1.84433123 1.12841988
2.99000000  1.57643994 1.53098757
3.00000000  1.92197531 1.17589600
3.01000000  1.53351330 1.02316543
3.02000000  1.49844843 1.13165626
3.03000000  1.41187283 1.25189495
3.04000000  1.71686726 1.26769594
3.05000000  1.43821759 1.19422498
3.06000000  1.45287971 1.41080155
3.07000000  1.85463909 1.15211427
3.08000000  1.43953560 1.53580307
3.09000000  2.10876619 1.07972894
3.10000000  1.90477562 1.46789845
3.11000000  1.87700738 1.34664012
3.12000000  2.17342737 1.14541503
3.13000000  1.87635806 1.33111159
3.14000000  1.78893496 1.32787687
3.15000000  2.18124957 1.43247954
3.16000000  1.76359085 1.44937636
3.17000000  1.69365403 1.61505217
3.18000000  2.01163676 1.96465571
3.19000000  2.22055177 1.41611476
3.20000000  2.25275681 1.48394652
3.21000000  2.04676813 1.49809618
3.22000000  2.10636828 1.43430973
3.23000000  2.04226936 1.72381592
3.24000000  2.30189863 1.60403634
3.25000000  1.92463753 1.49592333
3.26000000  1.92752057 1.37852394
3.27000000  2.09497504 1.38432609
3.28000000  2.30786639 1.43266942
3.29000000  2.01314076 1.47376414
3.30000000  1.98723081 1.54089170
3.31000000  1.84379774 1.51246661
3.32000000  2.22105193 1.57865119
3.33000000  2.08889807 1.77470482
3.34000000  2.12447453 1.54904182
3.35000000  2.10423927 1.82971790
3.36000000  2.18131297 1.50284340
3.37000000  2.42614239 1.60322006
3.38000000  2.14223324 1.94915744
3.39000000  2.34192196 1.77274433
3.40000000  2.24089732 1.67620239
3.41000000  2.34443773 1.58440778
3.42000000  2.07636389 1.47886952
3.43000000  2.06012430 1.38539914
3.44000000  2.27354423 1.99059652
3.45000000  2.70602591 1.71547263
3.46000000  2.29571875 1.71878106
3.47000000  2.62121453 1.14423928
3.48000000  2.35735330 1.59793289
3.49000000  2.86567170 1.60734969
3.50000000  2.48283682 1.75163810
3.51000000  2.57508439 1.86650325
3.52000000  2.79830697 1.59122398
3.53000000  2.57662290 1.90345212
3.54000000  2.82187173 1.68499528
3.55000000  2.71363642 1.65925524
3.56000000  2.46459408 1.64936781
3.57000000  2.55170997 1.54339382
3.58000000  2.65170764 2.06587238
3.59000000  2.17565068 2.15579522
3.60000000  2.62020137 1.60694039
3.61000000  2.87873464 1.92599689
3.62000000  2.52611439 1.72131578
3.63000000  3.10160802 1.74527889
3.64000000  2.94491955 1.81824475
3.65000000  2.71070800 1.99709112
3.66000000  3.17840617 1.87084665
3.67000000  3.00084010 1.86699666
3.68000000  3.17279125 1.72506473
3.69000000  2.13644015 2.07123979
3.70000000  2.57845689 1.86991577
3.71000000  3.29611391 1.99991113
3.72000000  2.90930041 1.76068117
3.73000000  2.92521754 1.80105049
3.74000000  2.95750656 1.67827104
3.75000000  2.75622240 1.88306305
3.76000000  3.06323996 1.82377587
3.77000000  2.72137416 1.88159215
3.78000000  2.58347193 1.89369700
3.79000000  2.40439554 1.89124764
3.80000000  2.29013713 2.05304716
3.81000000  3.20104704 2.05060002
3.82000000  2.77988942 1.88182408
3.83000000  2.70314535 1.85974479
3.84000000  2.71268844 2.11543434
3.85000000  2.95374463 1.80262403
3.86000000  3.06079924 2.07273571
3.87000000  2.77790787 2.09578367
3.88000000  3.56751210 1.95211348
3.89000000  3.24767979 1.62805166
3.90000000  3.53243572 2.07563697
3.91000000  3.49675484 1.97960646
3.92000000  3.32319612 2.20062792
3.93000000  3.18952898 1.93365112
3.94000000  2.68102300 1.92661121
3.95000000  2.91423421 1.38874450
3.96000000  3.43444159 1.64136755
3.97000000  3.56143506 1.73985737
3.98000000  2.77800134 1.92194419
3.99000000  3.70236209 1.89603663
4.00000000  2.92500838 1.89510773
4.01000000  3.46188549 1.96247288
4.02000000  3.10994213 1.40789630
4.03000000  3.71990553 1.61994331
4.04000000  3.04228799 1.82519678
4.05000000  3.42935146 1.53793760
4.06000000  3.01622279 1.63035673
4.07000000  3.17485990 2.23203632
4.08000000  3.40455288 1.79874002
4.09000000  3.65077170 1.85243612
4.10000000  3.52212170 1.72113916
4.11000000  3.80224533 1.70200115
4.12000000  3.24491107 1.47162471
4.13000000  3.85589153 1.64535506
4.14000000  3.85422004 2.01896982
4.15000000  3.36486012 1.65412861
4.16000000  3.13104065 1.89266769
4.17000000  4.09732872 1.61417751
4.18000000  3.82402616 1.85593628
4.19000000  3.49193415 1.45302880
4.20000000  3.84331542 1.78166013
4.21000000  3.19273828 1.72751986
4.22000000  3.84571296 1.58143912
4.23000000  4.28028920 1.48211176
4.24000000  3.68660777 1.79824808
4.25000000  3.67856365 1.84971177
4.26000000  3.91015793 1.74918925
4.27000000  4.12529610 1.48586634
4.28000000  3.84092908 1.57718902
4.29000000  3.67920976 1.80195946
4.30000000  4.28917431 1.56063714
4.31000000  3.63921597 1.46180230
4.32000000  3.29217486 1.44920497
4.33000000  4.15032622 1.20558862
4.34000000  4.02636971 1.41020573
4.35000000  4.05004996 1.32813338
4.36000000  3.83123663 1.44978140
4.37000000  4.46996759 1.51170977
4.38000000  3.95793764 1.44332470
4.39000000  4.36087140 1.50507390
4.40000000  4.12613949 1.17556891
4.41000000  5.06373711 1.31322257
4.42000000  3.91277497 1.14131047
4.43000000  4.04677718 1.32478089
4.44000000  4.16720991 1.07402193
4.45000000  4.49411864 1.09342956
4.46000000  3.87085082 1.12995448
4.47000000  4.79347632 1.19959423
4.48000000  4.85637864 1.23869551
4.49000000  4.23245447 1.13477874
4.50000000  4.45257541 1.11350863
4.51000000  3.95752134 0.81018588
4.52000000  4.13045536 1.01621920
4.53000000  3.88762017 1.05131605
4.54000000  3.85877874 1.00849722
4.55000000  5.06642687 0.85676244
4.56000000  5.27308728 0.82428669
4.57000000  4.23946002 0.80771621
4.58000000  3.99045568 0.90917558
4.59000000  4.10631532 0.69208553
4.60000000  5.00406562 0.76416743
4.61000000  4.39117230 0.65208290
4.62000000  3.91280668 0.70183092
4.63000000  4.19944208 0.68181897
4.64000000  3.77533953 0.61686707
4.65000000  4.25741050 0.54694283
4.66000000  4.10202988 0.56442909
4.67000000  4.34435346 0.52977532
4.68000000  3.48281451 0.49787811
4.69000000  5.12332764 0.44245718
4.70000000  4.53151696 0.45170241
4.71000000  4.64610460 0.47344929
4.72000000  4.76866948 0.41861143
4.73000000  5.20780198 0.39787103
4.74000000  4.51005422 0.37155483
4.75000000  3.78093825 0.29726048
4.76000000  3.56478627 0.26929173
4.77000000  4.00942491 0.30100647
4.78000000  4.10219164 0.22717356
4.79000000  4.17786072 0.20530232
4.80000000  4.44215405 0.18428306
4.81000000  3.48592437 0.15599438
4.82000000  3.99440608 0.12239915
4.83000000  4.06527279 0.09870310
4.84000000  4.69092649 0.06712245
4.85000000  3.85738495 0.02874292
4.86000000  4.82924877 0.01113823
4.87000000  4.10203847 -0.01764251
4.88000000  3.74066681 -0.04018552
4.89000000  5.81224578 -0.07053436
4.90000000  4.31497373 -0.10727757
4.91000000  3.43548889 -0.12274225
4.92000000  4.16966689 -0.14501221
4.93000000  4.41155633 -0.17597339
4.94000000  4.34906218 -0.23117356
4.95000000  4.43525699 -0.18737470
4.96000000  3.59094663 -0.25769155
4.97000000  4.60925496 -0.26340372
4.98000000  3.98860269 -0.26954860
4.99000000  3.14198988 -0.32136449
